id	name	attack	block	death	range
5034	Private Paldon	0	0	0	0
5035	Major Attack	0	0	0	0
5036	Major Collect	0	0	0	0
5037	Major Defend	0	0	0	0
5038	Major Heal	0	0	0	0
5039	Sergeant Sambur	0	0	0	0
5040	Penance Fighter	0	0	0	0
5041	Penance Ranger	0	0	0	0
5042	Penance Runner	0	0	0	0
5043	Penance Healer	0	0	0	0
5044	Penance Fighter	0	0	0	0
5045	Penance Fighter	0	0	0	0
5046	Jack	0	0	0	0
5047	Jill	0	0	0	0
5048	Jeff	401	0	836	0
5049	Auguste	0	0	0	0
5050	Auguste	0	0	0	0
5051	Auguste	0	0	0	0
5052	Auguste	0	0	0	0
5053	Assistant Serf	0	0	0	0
5054	Assistant Brock	0	0	0	0
5055	Assistant Marrow	0	0	0	0
5056	Assistant Le Smith	0	0	0	0
5057	Assistant Stan	0	0	0	0
5058	Bob	0	0	0	0
5059	Curly	0	0	0	0
5060	Moe	0	0	0	0
5061	Larry	0	0	0	0
5062	Shark	0	0	0	0
5067	Shark	0	0	0	0
5068	Shark	0	0	0	0
5069	Shark	0	0	0	0
5070	Tropical wagtail	0	0	0	0
5072	Tropical wagtail	0	0	0	0
5073	Crimson swift	0	0	0	0
5074	Cerulean twitch	0	0	0	0
5075	Golden warbler	0	0	0	0
5076	Copper longtail	0	0	0	0
5077	Chinchompa	0	0	0	0
5079	Chinchompa	0	0	5183	0
5080	Carnivorous chinchompa	0	0	5183	0
5081	Ferret	0	0	0	0
5082	Black warlock	0	0	0	0
5083	Snowy knight	0	0	0	0
5084	Sapphire glacialis	0	0	0	0
5085	Ruby harvest	0	0	0	0
5086	Prickly kebbit	0	0	0	0
5087	Sabre-toothed kebbit	0	0	0	0
5088	Barb-tailed kebbit	0	0	0	0
5089	Wild kebbit	0	0	0	0
5090	Matthias	0	0	0	0
5093	Matthias	0	0	0	0
5094	Gyr Falcon	0	0	0	0
5095	Gyr Falcon	0	0	0	0
5096	Gyr Falcon	0	0	0	0
5097	Gyr Falcon	395	0	836	0
5098	Spotted kebbit	0	0	0	0
5099	Dark kebbit	0	0	0	0
5100	Dashing kebbit	0	0	0	0
5101	Sabre-toothed kyatt	0	0	0	0
5103	Sabre-toothed kyatt	5228	404	5234	5228
5104	Spined larupia	5228	404	5234	5228
5105	Horned graahk	5228	404	5234	5228
5106	null	5228	404	9055	5228
5110	Aleck	0	0	0	0
5111	Leon	0	0	0	0
5112	Hunting expert	0	0	0	0
5113	Hunting expert	0	0	0	0
5114	Orange salamander	0	0	0	0
5115	Red salamander	0	0	0	0
5116	Black salamander	0	0	0	0
5117	Swamp lizard	0	0	0	0
5118	Eagle	0	0	0	0
5120	Eagle	0	0	0	0
5121	Eagle	0	0	0	0
5122	Eagle	0	0	0	0
5123	Eagle	0	0	0	0
5124	Nickolaus	0	0	0	0
5127	Nickolaus	0	0	0	0
5128	Nickolaus	0	0	0	0
5129	Nickolaus	0	0	0	0
5130	Desert eagle	0	0	0	0
5131	Jungle eagle	0	0	0	0
5132	Polar eagle	0	0	0	0
5133	Eagle	0	0	0	0
5134	Kebbit	0	0	0	0
5137	Kebbit	5304	5305	0	0
5138	Charlie	0	0	0	0
5139	Boulder	0	0	0	0
5140	Boulder	0	0	0	0
5141	Uri	0	0	0	0
5142	Uri	0	0	0	0
5143	Uri	0	0	0	0
5144	Double agent	422	0	836	0
5145	Double agent	422	425	836	0
5146	Li'l lamb	0	0	0	0
5147	Lamb	0	0	0	0
5148	Sheep	0	0	0	0
5149	Sheep	0	0	0	0
5150	Sheep	0	0	0	0
5151	Sheep	0	0	0	0
5152	Sheep	0	0	0	0
5153	Sheep	0	0	0	0
5154	Sheep	0	0	0	0
5155	Sheep	0	0	0	0
5156	Sheep	0	0	0	0
5157	Sheep	0	0	0	0
5158	Sheep	0	0	0	0
5159	Sheep	0	0	0	0
5160	Sheep	0	0	0	0
5161	Sheep	0	0	0	0
5162	Sheep	0	0	0	0
5163	Sheep	0	0	0	0
5164	Sheep	0	0	0	0
5165	Sheep	0	0	0	0
5166	Mountain Goat	0	0	0	0
5167	Mountain Goat	0	0	0	0
5168	Ram	5338	5337	5336	0
5169	Ram	5338	5337	5336	0
5170	Ram	5338	5337	5336	0
5171	Mountain goat	0	0	0	0
5172	Golden sheep	0	0	0	0
5173	Golden sheep	0	0	0	0
5174	Ogre chieftain	0	0	0	0
5175	Ogre shaman	0	0	0	0
5176	Ogre shaman	0	0	0	0
5177	Ogre shaman	0	0	0	0
5178	Blue dragon	80	89	92	80
5179	Elkoy	0	0	0	0
5180	Ogre shaman	0	0	0	0
5181	Ogre shaman	0	0	0	0
5182	Elkoy	0	0	0	0
5183	Ogre shaman	0	0	0	0
5184	Ogre shaman	0	0	0	0
5185	Biggleswade	0	0	0	0
5186	Ogre shaman	0	0	0	0
5187	Ogre shaman	0	0	0	0
5188	Saff Waldon	8946	0	8948	0
5189	Ogre shaman	0	0	0	0
5190	Ogre shaman	0	0	0	0
5191	Blaze Sharpeye	0	0	0	0
5192	Ogre shaman	0	0	0	0
5193	Ogre shaman	0	0	0	0
5194	Blaze Sharpeye	0	0	0	0
5195	Wizard	0	0	0	0
5196	Wizard	0	0	0	0
5197	Wizard	0	0	0	0
5198	Ava	0	0	0	0
5199	Witch	0	0	0	0
5200	Witch	0	0	0	0
5201	Alice's husband	0	0	0	0
5203	Alice's husband	0	0	0	0
5204	Alice's husband	7041	0	836	0
5205	Alice's husband	0	0	0	0
5206	Tree	0	0	0	0
5208	Undead tree	0	0	0	0
5209	 Sneaky undead fowl	0	0	0	0
5210	Cow1337killr	0	0	0	0
5211	Undead cow	5849	5850	5851	5849
5212	Alice	0	0	0	0
5213	Penance Fighter	0	0	0	0
5214	Penance Fighter	0	0	0	0
5215	Penance Fighter	0	0	0	0
5216	Penance Fighter	0	0	0	0
5217	Penance Fighter	0	0	0	0
5218	Penance Fighter	0	0	0	0
5219	Penance Fighter	0	0	0	0
5220	Penance Runner	0	0	0	0
5221	Penance Runner	0	0	0	0
5222	Penance Runner	0	0	0	0
5223	Penance Runner	0	0	0	0
5224	Penance Runner	0	0	0	0
5225	Penance Runner	0	0	0	0
5226	Penance Runner	0	0	0	0
5227	Penance Runner	0	0	0	0
5228	Penance Runner	0	0	0	0
5229	Penance Ranger	5395	5396	5937	0
5230	Penance Ranger	0	0	0	0
5231	Penance Ranger	0	0	0	0
5232	Penance Ranger	0	0	0	0
5233	Penance Ranger	0	0	0	0
5234	Penance Ranger	0	0	0	0
5235	Penance Ranger	0	0	0	0
5236	Penance Ranger	0	0	0	0
5237	Penance Ranger	5395	5396	5937	0
5238	Penance Healer	0	0	0	0
5239	Penance Healer	0	0	0	0
5240	Penance Healer	0	0	0	0
5241	Penance Healer	0	0	0	0
5242	Penance Healer	0	0	0	0
5243	Penance Healer	0	0	0	0
5244	Penance Healer	0	0	0	0
5245	Penance Healer	0	0	0	0
5246	Penance Healer	0	0	0	0
5247	Penance Queen	5411	0	5412	0
5248	Queen spawn	5092	0	5093	0
5249	Captain Errdo	0	0	0	0
5250	Scarab mage	7615	0	7616	0
5251	Locust rider	7584	0	7581	0
5252	Locust rider	5451	0	7581	5451
5253	Giant scarab	5457	0	5456	0
5254	Scarab mage	7615	7617	7616	0
5255	Locust rider	0	0	0	0
5256	Locust rider	0	0	0	0
5257	Banker	0	0	0	0
5258	Banker	0	0	0	0
5259	Banker	0	0	0	0
5260	Banker	0	0	0	0
5261	Stonemason	0	0	0	0
5263	Nathifa	0	0	0	0
5265	Urbi	0	0	0	0
5267	Jamila	0	0	0	0
5269	Sophanem guard	0	0	0	0
5270	Sophanem guard	0	0	0	0
5271	Sophanem guard	0	0	0	0
5273	Sophanem guard	0	0	0	0
5274	Sophanem guard	0	0	0	0
5275	Sophanem guard	0	0	0	0
5277	Menaphite guard	0	0	0	0
5278	Coenus	0	0	0	0
5279	Jex	0	0	0	0
5280	Maisa	0	0	0	0
5282	Osman	0	0	0	0
5285	Osman	426	0	836	426
5286	Osman	0	0	0	0
5287	Osman	0	0	0	0
5288	Embalmer	0	0	0	0
5289	Carpenter	0	0	0	0
5290	Linen worker	0	0	0	0
5291	Priest	0	0	0	0
5292	Giant scarab	0	0	0	0
5293	Zombie	5568	5567	5569	0
5294	Zombie	5568	5567	5569	0
5295	Zombie	5568	5567	5569	0
5296	Zombie	5568	5567	5569	0
5297	Zombie	5568	5567	5569	0
5298	Zombie	5568	5567	5569	0
5299	Zombie	5568	5567	5569	0
5300	Zombie	5568	5567	5569	0
5301	Zombie	5568	5567	5569	0
5302	Zombie	5568	5567	5569	0
5303	Zombie	5568	5567	5569	0
5304	Zombie	5568	5567	5569	0
5305	Zombie	5568	5567	5569	5568
5306	Zombie	5568	5567	5569	0
5307	Zombie	5568	5567	5569	5568
5308	Zombie	5568	5567	5569	0
5309	Zombie	5571	5574	5575	5571
5310	Zombie	5568	5567	5569	0
5311	Zombie	5568	5567	5569	0
5312	Zombie	5568	5567	5569	0
5313	Zombie	5568	5567	5569	0
5314	Zombie	5568	5567	5569	0
5315	Zombie	5568	5567	5569	0
5316	Zombie	5568	5567	5569	0
5317	Zombie	5568	5567	5569	0
5318	Zombie	5568	5567	5569	0
5319	Zombie	5571	5574	5575	5571
5320	Zombie	5571	5574	5575	5571
5321	Zombie	5571	5574	5575	5571
5322	Zombie	5571	5574	5575	5571
5323	Zombie	5568	5567	5569	0
5324	Zombie	5568	5567	5569	0
5325	Zombie	5568	5567	5569	0
5326	Zombie	5568	5567	5569	0
5327	Zombie	5568	5567	5569	0
5328	Zombie	5568	5567	5569	0
5329	Zombie	5568	5567	5569	0
5330	Zombie	5568	5567	5569	0
5331	Zombie	5568	5567	5569	0
5332	Skeleton	5485	5513	5491	0
5333	Skeleton	5485	5513	5491	0
5334	Skeleton	5485	5513	5491	0
5335	Skeleton	5485	5489	5491	5485
5336	Skeleton	5485	5489	5491	5485
5337	Skeleton	5485	5489	5491	5485
5338	Skeleton	5485	5489	5491	5485
5339	Skeleton	5485	5489	5491	5485
5340	Skeleton	5485	5489	5491	5485
5341	Skeleton	5499	0	5503	0
5342	Ghost	5532	0	5534	0
5343	Ghost	5532	5533	5534	0
5344	Ghost	5532	0	5534	0
5345	Ghost	5532	0	5534	0
5346	Ghost	5532	5533	5534	0
5347	Ghost	5532	0	5534	0
5348	Ghost	5532	0	5534	0
5349	Ghost	5532	5533	5534	0
5350	Ghost	5532	5533	5534	0
5351	Ghost	5532	5533	5534	0
5352	Ghost	5532	5533	5534	0
5353	Undead one	5485	0	5491	0
5354	Undead one	5487	0	5491	0
5355	Undead one	5568	0	5569	0
5356	Undead one	5568	0	5569	0
5357	Undead one	5571	0	5575	0
5358	Undead one	5571	0	5575	0
5359	Giant skeleton	5499	0	5503	0
5360	Mummy ashes	0	0	0	0
5361	Waterfiend	299	301	300	299
5362	Brutal green dragon	91	89	92	91
5363	Mithril dragon	91	89	92	91
5364	Confused barbarian	0	0	0	0
5365	Skeleton	5485	0	5491	0
5366	Skeleton	5485	5513	5491	0
5367	Skeleton	5485	5513	5491	0
5368	Skeleton	0	5513	5491	0
5369	Ghost	5532	5533	5534	0
5370	Ghost	5532	5533	5534	0
5371	Ghost	5532	5533	5534	0
5372	Ghost	5532	5533	5534	426
5373	Ghost	5532	5533	5534	426
5374	Ghost	5532	5533	5534	0
5375	Zombie	5568	5567	5569	5568
5376	Zombie	5568	5567	5569	5568
5377	Zombie	5578	5579	5580	5578
5378	Zombie	5578	5579	5580	5578
5379	Zombie	5578	5579	5580	5578
5380	Zombie	5578	5579	5580	5578
5381	Skeleton	5485	0	5491	0
5382	Animated steel armour	386	0	4167	0
5383	Odovacar	0	0	0	0
5384	Giant skeleton	5499	5489	5503	5499
5385	Skeleton	5487	0	5491	0
5386	Skeleton	5487	0	5491	0
5387	Skeleton	5485	0	5491	0
5388	Skeleton	5487	0	5491	0
5389	Skeleton	5487	0	5491	0
5390	Skeleton	5485	0	5491	0
5391	Skeleton	5485	0	5491	0
5392	Skeleton	5485	0	5491	0
5393	Zombie	5568	5567	5569	0
5394	Zombie	5578	5567	5569	0
5395	Zombie	5578	5567	5569	0
5396	Zombie	5578	5567	5569	0
5397	Zombie	5578	5567	5569	0
5398	Zombie	5578	5567	5569	0
5399	Zombie	5578	5567	5569	0
5400	Zombie	5578	5567	5569	0
5401	Zombie	5578	5567	5569	0
5402	Zombie	5578	5567	5569	0
5403	Zombie	5578	5567	5569	0
5404	Zombie	5568	5567	5569	0
5405	Zombie	5578	5567	5569	0
5406	Zombie	5578	5567	5569	0
5407	Zombie	5578	5567	5569	0
5408	Zombie	5578	5567	5569	0
5409	Zombie	5578	5567	5569	0
5410	Zombie	5578	5567	5569	0
5411	Skeleton	5487	0	5491	0
5412	Skeleton	5485	0	5491	0
5413	Possessed pickaxe	5591	0	5592	0
5414	Animated spade	5597	0	5596	0
5415	Terror dog statue	0	0	0	0
5416	Terror dog statue	0	0	0	0
5417	Terror dog	5625	5626	5628	0
5418	Terror dog	5625	5626	5627	0
5419	Tarn	0	0	0	0
5420	Tarn	0	0	0	0
5421	Mutant tarn	5617	5618	5619	0
5422	Skeleton	5485	0	5491	0
5423	Larry	0	0	0	0
5425	Larry	0	0	0	0
5426	Larry	0	0	0	0
5427	Penguin	0	0	0	0
5429	Penguin	0	0	0	0
5430	Penguin	0	0	0	0
5431	KGP Guard	0	0	0	0
5432	Pescaling Pax	0	0	0	0
5433	Ping	0	0	0	0
5434	Ping	0	0	0	0
5435	Pong	0	0	0	0
5436	Pong	0	0	0	0
5437	Ping	0	0	0	0
5438	Pong	0	0	0	0
5439	null	0	0	0	0
5442	KGP Agent	0	0	0	0
5443	Noodle	0	0	0	0
5445	Penguin	0	0	0	0
5446	Penguin suit	0	0	0	0
5447	Agility Instructor	0	0	0	0
5448	Army Commander	0	0	0	0
5449	Penguin	0	0	0	0
5450	Penguin	0	0	0	0
5451	Penguin	0	0	0	0
5452	Icelord	5724	0	5726	5725
5453	Icelord	5724	0	5726	0
5454	Icelord	5724	0	5726	0
5455	Icelord	5724	0	5726	0
5456	Crusher	0	0	0	0
5457	Crusher	0	0	0	0
5458	Crusher	0	0	0	0
5459	Crusher	0	0	0	0
5460	Tree	0	0	0	0
5461	Jungle Tree	0	0	0	0
5462	Tolna	0	0	0	0
5463	Honour guard	0	0	0	0
5464	Honour guard	0	0	0	0
5465	Fridleif Shieldson	0	0	0	0
5466	Thakkrad Sigmundson	0	0	0	0
5467	Iceberg	0	0	0	0
5468	Iceberg	0	0	0	0
5469	Arctic Pine	0	0	0	0
5470	Fishing spot	0	0	0	0
5471	Fishing spot	0	0	0	0
5472	Ice Troll King	5374	0	5209	0
5473	Ice troll runt	284	285	287	0
5474	Ice troll male	284	285	287	0
5475	Ice troll female	1142	285	287	1142
5476	Ice troll grunt	4332	0	0	0
5477	Bork Sigmundson	0	0	0	0
5478	King Gjuki Sorvott IV	0	0	0	0
5479	HRH Hrafn	422	404	9055	422
5480	Thorkel Silkbeard	0	0	0	0
5481	Mord Gunnars	0	0	0	0
5482	Mord Gunnars	0	0	0	0
5483	Hring Hring	422	404	9055	422
5484	Flossi Dalksson	422	404	9055	422
5485	Raum Urda-Stein	422	404	9055	422
5486	Skuli Myrka	422	404	9055	422
5487	Keepa Kettilon	422	404	9055	422
5488	Magnus Gram	0	0	0	0
5489	Guard	0	0	0	0
5490	Guard	0	0	0	0
5491	Guard	0	0	0	0
5492	Guard	0	0	0	0
5493	Freygerd	422	404	9055	422
5494	Lensa	422	404	9055	422
5495	Vanligga Gastfrihet	422	404	9055	422
5496	Sassilik	422	404	9055	422
5497	Miner	0	0	0	0
5498	Miner	0	0	0	0
5499	Eric	422	404	9055	422
5500	Gruva Patrull	422	404	9055	422
5501	Brendt	422	404	9055	422
5502	Grundt	0	0	0	0
5503	Mawnis Burowgar	0	0	0	0
5504	Mawnis Burowgar	0	0	0	0
5505	Fridleif Shieldson	0	0	0	0
5506	Thakkrad Sigmundson	0	0	0	0
5507	Maria Gunnars	0	0	0	0
5508	Maria Gunnars	0	0	0	0
5509	Jofridr Mordstatter	0	0	0	0
5510	Morten Holdstrom	0	0	0	0
5511	Gunnar Holdstrom	0	0	0	0
5512	Anne Isaakson	0	0	0	0
5513	Lisse Isaakson	0	0	0	0
5514	Honour guard	0	0	0	0
5515	Honour Guard	395	404	836	0
5516	Honour guard	0	0	0	0
5517	Honour guard	0	0	0	0
5518	Kjedelig Uppsen	0	0	0	0
5519	Trogen Konungarde	0	0	0	0
5520	Slug Hemligssen	0	0	0	0
5521	Ice troll runt	284	285	287	0
5522	Ice troll male	284	285	287	0
5523	Ice troll female	1142	285	287	1142
5524	Ice troll grunt	4332	0	0	0
5525	Ice troll runt	284	285	287	0
5526	Ice troll male	284	285	287	0
5527	Ice troll female	1142	285	287	1142
5528	Ice troll grunt	0	0	0	0
5529	Yak	5782	5783	5784	5782
5530	Sorceress	0	0	0	0
5531	Sorceress	0	0	0	0
5532	Apprentice	0	0	0	0
5533	Autumn Elemental	0	0	0	0
5539	Spring Elemental	0	0	0	0
5547	Summer Elemental	0	0	0	0
5553	Winter Elemental	0	0	0	0
5560	Osman	0	0	0	0
5561	Osman	0	0	0	0
5562	Del-Monty	0	0	0	0
5564	Bouncer	0	0	0	0
5565	Bouncer	0	0	0	0
5566	General Khazard	0	0	0	0
5567	Scout	0	0	0	0
5568	Scout	0	0	0	0
5569	Scout	0	0	0	0
5570	Scout	0	0	0	0
5571	Sin Seer	0	0	0	0
5572	Ghost	0	0	0	0
5573	Effigy	0	0	0	0
5579	Effigy	0	0	0	0
5580	Bonafido	0	0	0	0
5581	Homunculus	0	0	0	0
5582	Homunculus	0	0	0	0
5583	Homunculus	0	0	0	0
5584	Cage	0	0	0	0
5585	'Transmute' The Alchemist	0	0	0	0
5586	'Transmute' The Alchemist	0	0	0	0
5587	'Currency' The Alchemist	0	0	0	0
5588	'Currency' The Alchemist	0	0	0	0
5589	'Black-eye	0	0	0	0
5590	'No fingers	0	0	0	0
5591	'Gummy	0	0	0	0
5592	'The Guns'	0	0	0	0
5593	Frogeel	5842	0	5841	0
5594	Spidine	143	144	146	0
5595	Swordchick	5387	0	5389	0
5596	Jubster	6800	6802	6801	0
5597	Newtroost	2299	0	2301	0
5598	Unicow	0	0	0	0
5603	Unicow	5849	0	5851	0
5604	Elfinlocks	0	0	0	0
5605	Clockwork cat	0	0	0	0
5606	Clockwork cat	0	0	0	0
5608	Monk	0	0	0	0
5609	Monk	0	0	0	0
5610	Monk	0	0	0	0
5611	Monk	0	0	0	0
5612	Rufus	0	0	0	0
5613	Mi-Gor	0	0	0	0
5614	Puffin	0	0	0	0
5615	Puffin	0	0	0	0
5616	Brother Tranquility	0	0	0	0
5617	Brother Tranquility	0	0	0	0
5618	Brother Tranquility	0	0	0	0
5619	Monk	0	0	0	0
5620	Monk	0	0	0	0
5621	Monk	0	0	0	0
5622	Monk	0	0	0	0
5623	Zombie monk	0	0	0	0
5624	Zombie monk	0	0	0	0
5625	Zombie monk	0	0	0	0
5626	Zombie monk	0	0	0	0
5627	Sorebones	5643	0	5658	0
5628	Sorebones	5643	0	5658	0
5629	Zombie pirate	5647	0	5649	0
5630	Zombie pirate	5647	5648	5649	0
5631	Zombie pirate	5647	0	5649	0
5632	Zombie pirate	5647	5648	5649	0
5633	Zombie pirate	5647	0	5649	0
5634	Zombie pirate	5647	0	5649	0
5635	Zombie pirate	5647	0	5649	0
5636	Zombie pirate	5647	5648	5649	0
5637	Zombie pirate	5651	0	5654	0
5638	Zombie pirate	5651	0	5654	0
5639	Zombie pirate	5651	0	5654	0
5640	Zombie pirate	5651	0	5654	0
5641	Zombie pirate	5651	0	5654	0
5642	Zombie pirate	5880	0	5654	0
5643	Zombie pirate	5880	0	5654	0
5644	Zombie pirate	5880	0	5654	0
5645	Zombie pirate	5880	0	5654	0
5646	Zombie pirate	5880	0	5654	0
5647	Zombie pirate	5884	0	5886	0
5648	Zombie pirate	5884	0	5886	0
5649	Zombie pirate	5647	5648	5649	0
5650	Zombie pirate	5884	0	5886	0
5651	Zombie pirate	5647	5648	5649	0
5652	Zombie pirate	5884	0	5886	0
5653	Zombie pirate	5647	5648	5649	0
5654	Zombie pirate	5884	0	5886	0
5655	Zombie pirate	5647	5648	5649	0
5656	Zombie pirate	5889	0	5891	0
5657	Zombie pirate	5647	5648	5649	0
5658	Zombie pirate	5889	0	5891	0
5659	Zombie pirate	5889	0	5891	0
5660	Zombie pirate	5647	5648	5649	0
5661	Zombie pirate	5889	0	5891	0
5662	Zombie pirate	5647	5648	5649	0
5663	Zombie pirate	5889	0	5891	0
5664	Zombie pirate	5647	5648	5649	0
5665	Zombie pirate	5889	0	5891	0
5666	Barrelchest	5895	0	5898	0
5667	Undead Lumberjack	0	0	0	0
5679	Undead Lumberjack	0	0	0	0
5680	Undead Lumberjack	5970	0	5972	0
5681	Undead Lumberjack	0	0	0	0
5682	Undead Lumberjack	0	0	0	0
5683	Undead Lumberjack	0	0	0	0
5684	Undead Lumberjack	0	0	0	0
5685	Undead Lumberjack	0	0	0	0
5686	Undead Lumberjack	0	0	0	0
5687	Undead Lumberjack	0	0	0	0
5688	Undead Lumberjack	0	0	0	0
5689	Undead Lumberjack	0	0	0	0
5690	Undead Lumberjack	0	0	0	0
5691	Undead Lumberjack	0	0	0	0
5692	Undead Lumberjack	0	0	0	0
5693	Undead Lumberjack	0	0	0	0
5694	Undead Lumberjack	0	0	0	0
5695	Undead Lumberjack	0	0	0	0
5696	Undead Lumberjack	0	0	0	0
5697	Undead Lumberjack	0	0	0	0
5698	Undead Lumberjack	0	0	0	0
5699	Undead Lumberjack	0	0	0	0
5700	Undead Lumberjack	0	0	0	0
5701	Undead Lumberjack	0	0	0	0
5702	Undead Lumberjack	0	0	0	0
5703	Undead Lumberjack	0	0	0	0
5704	Undead Lumberjack	0	0	0	0
5705	Undead Lumberjack	0	0	0	0
5706	Undead Lumberjack	0	0	0	0
5707	Undead Lumberjack	0	0	0	0
5708	Undead Lumberjack	0	0	0	0
5709	Undead Lumberjack	0	0	0	0
5710	Undead Lumberjack	0	0	0	0
5711	Undead Lumberjack	0	0	0	0
5712	Undead Lumberjack	0	0	0	0
5713	Undead Lumberjack	0	0	0	0
5714	Undead Lumberjack	0	0	0	0
5715	Undead Lumberjack	0	0	0	0
5716	Undead Lumberjack	0	0	0	0
5717	Undead Lumberjack	0	0	0	0
5718	Undead Lumberjack	0	0	0	0
5719	Undead Lumberjack	0	0	0	0
5720	Undead Lumberjack	0	0	0	0
5721	Undead Lumberjack	0	0	0	0
5722	Undead Lumberjack	0	0	0	0
5723	Undead Lumberjack	0	0	0	0
5724	Undead Lumberjack	0	0	0	0
5725	Undead Lumberjack	0	0	0	0
5726	Undead Lumberjack	0	0	0	0
5727	Undead Lumberjack	0	0	0	0
5728	Undead Lumberjack	0	0	0	0
5729	Undead Lumberjack	0	0	0	0
5730	Undead Lumberjack	0	0	0	0
5731	Undead Lumberjack	0	0	0	0
5732	Undead Lumberjack	0	0	0	0
5733	Undead Lumberjack	0	0	0	0
5734	Undead Lumberjack	0	0	0	0
5735	Undead Lumberjack	0	0	0	0
5736	Undead Lumberjack	0	0	0	0
5737	Undead Lumberjack	0	0	0	0
5738	Undead Lumberjack	0	0	0	0
5739	Undead Lumberjack	0	0	0	0
5740	Undead Lumberjack	0	0	0	0
5741	Undead Lumberjack	0	0	0	0
5742	Undead Lumberjack	0	0	0	0
5743	Undead Lumberjack	0	0	0	0
5744	Undead Lumberjack	0	0	0	0
5745	Undead Lumberjack	0	0	0	0
5746	Undead Lumberjack	0	0	0	0
5747	Undead Lumberjack	0	0	0	0
5748	Fishing spot	0	0	0	0
5749	Fishing spot	0	0	0	0
5750	Cave bug	6079	0	6081	0
5751	Molanisk	6012	6013	6014	0
5752	Cave goblin	0	0	0	0
5753	Cave goblin	0	0	0	0
5754	Cave goblin	0	0	0	0
5755	Cave goblin	0	0	0	0
5756	Cave goblin	0	0	0	0
5757	Cave goblin	0	0	0	0
5758	Cave goblin	0	0	0	0
5759	Cave goblin	0	0	0	0
5760	Cave goblin	0	0	0	0
5761	Cave goblin	0	0	0	0
5762	Cave goblin	0	0	0	0
5763	Cave goblin	0	0	0	0
5764	Cave goblin	0	0	0	0
5765	Cave goblin	0	0	0	0
5766	Cave goblin	0	0	0	0
5767	Cave goblin	0	0	0	0
5768	Cave goblin	0	0	0	0
5769	Cave goblin	0	0	0	0
5770	Ur-zek	0	0	0	0
5771	Ur-vass	0	0	0	0
5772	Ur-taal	0	0	0	0
5773	Ur-meg	0	0	0	0
5774	Ur-lun	0	0	0	0
5775	Ur-pel	0	0	0	0
5776	Banker	0	0	0	0
5777	Banker	0	0	0	0
5778	Bartak	0	0	0	0
5779	Turgall	0	0	0	0
5780	Reldak	0	0	0	0
5781	Miltog	0	0	0	0
5782	Mernik	0	0	0	0
5783	Cave goblin	0	0	0	0
5784	Crate goblin	0	0	0	0
5785	Cave goblin	0	0	0	0
5786	Goblin scribe	0	0	0	0
5787	Gourmet	0	0	0	0
5789	Gourmet	0	0	0	0
5790	Gourmet	0	0	0	0
5791	Gourmet	0	0	0	0
5792	Turgok	0	0	0	0
5793	Markog	0	0	0	0
5794	Durgok	0	0	0	0
5795	Tindar	0	0	0	0
5796	Gundik	0	0	0	0
5797	Zenkog	0	0	0	0
5798	Lurgon	0	0	0	0
5799	Ur-tag	0	0	0	0
5800	Guard	6007	0	6003	0
5801	Guard	6007	0	6003	0
5802	Young 'un	0	0	0	0
5803	Young 'un	0	0	0	0
5804	Tyke	0	0	0	0
5805	Nipper	0	0	0	0
5806	Nipper	0	0	0	0
5807	Cave goblin child	0	0	0	0
5808	Cave goblin child	0	0	0	0
5809	Cave goblin child	0	0	0	0
5810	Cave goblin child	0	0	0	0
5811	Cave goblin child	0	0	0	0
5812	Cave goblin child	0	0	0	0
5813	Cave goblin child	0	0	0	0
5814	Cave goblin child	0	0	0	0
5815	Cave goblin child	0	0	0	0
5816	Cave goblin child	0	0	0	0
5817	Cave goblin child	0	0	0	0
5818	Cave goblin child	0	0	0	0
5819	Cave goblin child	0	0	0	0
5820	Cave goblin child	0	0	0	0
5821	Cave goblin child	0	0	0	0
5822	Cave goblin child	0	0	0	0
5823	Spit goblin	0	0	0	0
5824	Goblin fish	0	0	0	0
5825	Movario	0	0	0	0
5826	Darve	0	0	0	0
5827	Moths	0	0	0	0
5828	Barlak	0	0	0	0
5829	Rabbit	6090	6091	6092	0
5830	Rat Burgiss	0	0	0	0
5833	Rat Burgiss	0	0	0	0
5834	Surok Magis	0	0	0	0
5835	Surok Magis	0	0	0	0
5836	Zaff	0	0	0	0
5837	Anna Jones	0	0	0	0
5838	King Roald	0	0	0	0
5839	Mishkal'un Dorn	0	0	0	0
5840	Dakh'thoulan Aegis	0	0	0	0
5841	Sil'as Dahcsnu	0	0	0	0
5842	Outlaw	390	0	836	0
5843	Outlaw	390	0	836	0
5844	Outlaw	390	0	836	0
5845	Outlaw	390	0	836	0
5846	Outlaw	390	0	836	0
5847	Outlaw	390	0	836	0
5848	Outlaw	390	0	836	0
5849	Outlaw	390	0	836	0
5850	Outlaw	390	0	836	0
5851	Outlaw	390	0	836	0
5852	Monkey	0	0	0	0
5853	Bench	0	0	0	0
5854	Bench	0	0	0	0
5855	Goblin	0	0	0	0
5856	Goblin	0	0	0	0
5857	Zanik	0	0	0	0
5858	Ur-tag	0	0	0	0
5859	H.A.M. Archer	426	0	836	0
5860	H.A.M. Mage	429	0	836	0
5861	Zanik	0	0	0	0
5862	Sigmund and Zanik	0	0	0	0
5863	Ambassador Alvijar	0	0	0	0
5864	Builder	0	0	0	0
5865	Builder	0	0	0	0
5866	Builder	0	0	0	0
